src_text,tgt_text,cosine_score
"The Bill amends the IPID Act, 2011 (Act 1 of 2011), and makes proposals aimed at entrenching the institutional and operational independence of the IPID, giving effect to the “McBride judgement”.
","Nawumbisi wu ringanyeta endlelo leri nga erivaleni ra matholelo ya Mulawurinkulu na vuxokoxoko na endlelo leri fambisiwaka kahle ro kambela ku tshembeka ka vatirhi va IPINawumbisi wu tlhela wu lulamisela ku cinciwa ka swilaveko swin’wana swa Nawunkulu, ku endlela ku tiyisisa leswaku IPID yi tirha ntirho lowu yi nyikweke wona hi ku hetiseka na vuswikoti.
",0.73595834
"The amendments also address the issues raised by the Constitutional Court which declared as invalid certain provisions of the IPID Act of 2011, which authorised the Minister of Police to suspend the Executive Director, to take disciplinary steps against the Executive Director following suspension, and to remove the Executive Director from office.
","Mpfapfarhuto wa nawumbisi wu nga kumeka eka WEBTOKEMpfapfarhuto wa Nawumbisi wo Cinca Milawu ya Vunhlori hi ku Angarhela (GILAB) wa 2023 Khabinete yi pasisile mpfapfarhuto wa GILAB wa 2023 ku va wu yisiwa ePalamende.
",0.6893672
"The Bill proposes a more transparent and open process for the appointment of the Executive Director and also a detailed and thorough process for integrity testing of IPID officials.
","GILAB yi ringanyeta ku cinciwa ka Nawu wa Gqingha ra Vunhlori wa Rixaka, 1994 (Nawu wa 39 wa1994).
",0.64085954
"The Bill further provides for the amendment of other provisions of the Principal Act, so as to ensure that IPID executes its mandate effectively and efficiently.
","Nawumbisi wu tirhisa swibumabumelo swa Phanele ya Presidente ya Nkambisiso wa Xiyimo xa le Henhla eka Ejensi ya Vusirheleri bya Tiko (SSA) xikan’we na ku tirhisa kungu ra swibumabumelo swa Khomixini ya Vuavanyisi swa Vulavisisi bya Swihehlo swa ku Tekiwa ka Vulawuri bya Mfumo, Vukungundzwana na Vuxisi eka Mfumo ku katsa na Swiyenge swa Mfumo.
",0.69381255
"The draft Bill can be found at WEBTOKEDraft General Intelligence Laws Amendment Bill (GILAB) of 2023 Cabinet approved the draft GILAB of 2023 for submission to Parliament.
","Exikarhi ka swinwana Nawumbisi wu lava:
",0.4454524
"The GILAB proposes amendments to the National Strategic Intelligence Act, 1994 (Act 39 of 1994).
","ku cinca mavumbelo ya vukorhokeri bya vunhlori ku nyika xivumbeko xa vandla leri endlaka leswaku ku va na ku tirha hi ku hetiseka na vuswikoti hi ku tumbuluxa ejensi ya vunhlori ya laha kaya na vukorhokeri bya vunhlori bya matiko ya le handle
",0.6434846
"The Bill gives effect to the recommendations of the Presidential High-Level Review Panel on the State Security Agency (SSA) as well as the implementation plan of the recommendations of the Judicial Commission of Inquiry into Allegations of State Capture, Corruption and Fraud in the Public Sector including Organs of State.
","ku lulamisa ku hluleka ka matirhelo ya Vuswikoti bya Swikombiso swa Vunhlori tanhilaha swi tiyisisiweke hi Khoto ya Vumbiwa
",0.6273197
"Amongst others the Bill seeks to:
","ku lulamisa ku tsana loku kumiweke hi endlelo ra Vandla ro Tirha Nghingiriko wa swa Timali, ku katsa magoza yo herisa ku ngungumerisiwa ka mali na ku hakeleriwa ka vutherorisi hi ku nyika mitlawa ya vusirheleri matimba yo lavisisa no endla nkambelo wa vusirheleri loko munhu kumbe vandla ri ri na ntsakelo wa kahle eka vusirheleri bya rixaka
",0.42193994
"restructure the intelligence services to provide an institutional architecture that enables effectiveness and efficiency by establishing the domestic intelligence agency and the foreign intelligence service
","ku tiyisisa magoza yo lawula no hlanganisa indhasitiri ya vusirheleri leyi tiyimeleke tanihi hi xiphemu xa endlelo leri anameke ra vusirheleri bya rixaka na
",0.73535216
"remedy the defects on the functioning of the Signals Intelligence Capacity as confirmed by the Constitutional Court
","ku veka magoza yo lawula matikhomelo ya khale ka swirho swa vukorhokeri na van’wana lava kotaka ku fikelela mahungu ya vunhlori.
",0.686718
"address the weaknesses identified through Financial Action Task Force process, including measures to combat money laundering and terrorist financing by empowering the national security structures to investigate and conduct security assessment if a person or institution is of national security interest
","Nawumbisi wu ya emahlweni wu tiyisisa leswaku vukorhokeri bya SSA a byi tirhisiwi hi ndlela yo biha ku fikelela mitsakelo kumbe makungu ya vanhu vo karhi.
",0.67491275
"Strengthen measures to regulate and coordinate the private security industry as part of a broader national security approach and
","Ku cinca swi ta tiyisa ku vekiwa tihlo ka tiejensi ta vunhlori hi tihuvo to fana na Mukamberinkulu wa Vunhlori, Komiti ya Nkarhi Hinkwawo ya swa Vunhlori na Muoditinkulu wa Afrika-Dzonga.
",0.6530378
"put in place measures to regulate the conduct of former members of the service and others with access to intelligence information.
","Nawumbisi wa kumeka eka WEBTOKEN..Mpfapfarhuto wa Nawumbisi wa Khomixini ya Vukorhokeri bya Mfumo (PSC) wa 2023 Khabinete yi pasisile ku kandziyisiwa ka mpfapfarhuto wa Nawumbisi wa PSC wa 2023 ku kuma swibumabumelo swa vanhu.
",0.62645054
"The Bill will further ensure that the services of the SSA are not abused to serve the interests or agenda of certain individuals.
","Nawumbisi wu herisa Nawu wa PSC, 1997 (Nawu wa 46 wa1997) wa Vumbiwa ra Rhiphabliki ra Afrika-Dzonga ra 1996.
",0.5543462
"The amendments will strengthen the oversight of the intelligence agencies by bodies such as the Inspector-General of Intelligence, the Joint Standing Committee on Intelligence and the Auditor-General of South Africa.
","Nawumbisi wu lulamisela ku tumbuluxiwa ka hofisi ya matsalana ya PSC leyi tiyimeleke ku tiyisa ku tiyimela na ku nga teki tlhelo ka nhlangano.
",0.706933
"The Bill is available on WEBTOKEN..Draft Public Service Commission (PSC) Bill of 2023 Cabinet approved the publication of the draft PSC Bill of 2023 for public comments.
","Loko Nawumbisi wu pasisiwa wu va nawu, matimba ya PSC ya ta hundziseriwa eka timasipala na mavandla ya mfumo.
",0.6534456
"The Bill repeals the PSC Act, 1997 (Act 46 of 1997) of the Constitution of the Republic of South Africa of 1996.
","Ku cinca swi ta nyika PSC endlelo leri nga na miehleketo yo enta ro hoxa xandla hi ndlela yo twisiseka eka ku aka vukorhorkeri bya mfumo lebyi hlamulaka, matikhomelo lamanene na ku va lebyi susumetiwaka hi nkoka.
",0.5910468
"The Bill provides for the establishment of an independent secretariat for the PSC to strengthen the independence and impartiality of the organisation.
","Nawumbisi wa kumeka eka WEBTOKEN.
",0.55345696
"Once the Bill is enacted into law, the mandate of the PSC will be extended to municipalities and public entities.
","Mpfapfarhuto wa Nawumbisi wo Cinca Mulawuri wa Nyutliya wa Rixaka wa 2023.
",0.5615607
"The amendment will give the PSC a more focused approach to making a meaningful contribution towards building a responsive, ethical and values-driven public service.
","Khabinete yi pasisile mpfapfarhuto wa Nawumbisi wo Cinca Mulawuri wa Nyutliya ku va wu yisiwa ePalamende.
",0.6615145
"The Bill is available on WEBTOKEN.
","Nawumbisi wu cinca Nawu wa Mulawuri wa Nyutliya wa Rixaka (NNR), 1999 (Nawu wa 47 wa 1999).
",0.45156962
"Draft National Nuclear Regulator Amendment Bill of 2023.
","Nawumbisi wu lava ku lulamisa mavangwa lama nga eka Nawu lowu nga kona wa NNR wa 1999.
",0.6409424
"Cabinet approved the draft Nuclear Regulator Amendment Bill for submission of to Parliament.
","Leswi Nawu wu nga xiswona sweswi a wu fambisani na mitolovelo ya kahle ya matiko ya misava eka xiyenge xa swinawana swa vuhlayiseki bya nyutliya hikuva a wu khumbi mhaka ya ku nga sirheleleki ka vatirhi va le moyeni eka rhadiyexini ya le xibakabakeni.
",0.6309296
"The Bill amends the National Nuclear Regulator (NNR) Act, 1999 (Act 47 of 1999).
","Nawumbisi wu tlhele wu endleriwa ku yelanisa Nawu wa NNR wa 1999 na swileriso swa Ejensi ya Eneji ya Tiathomo ya Matiko ya Misava (IAEA) na ntolovelo wa yona wa kahle.
",0.7646931
"The Bill seeks to address the existing gaps in the current NNR Act of 1999.
","Afrika-Dzonga i xirho xa IAEA.
",0.44585076
"The Act in its current form is not in line with international best practices in the field of nuclear safety regulations because it does not address occupational exposure of aircrew to cosmic radiation.
","Mitirho Leyi Taka.
",0.29371867
"The Bill is also designed to align the NNR Act of 1999 with the International Atomic Energy Agency (IAEA) prescripts and its best practice.
","Ku Vekiwa exitulwini ka Presidente wa Rhiphabliki ra Federali ra Nigeria
",0.3957105
"South Africa is a member of the IAEA.
","Hi Musumbunuku, 29 Mudyaxihi 2023, Presidente Ramaphosa u ta xixima xirhambo xo ya eka ntirho wo vekiwa exitulwini ka Presidente la hlawuriweke Tatana Bola Ahmed Tinubu wa Rhiphabliki ra Federali ra Nigeria.
",0.48197895
"Upcoming events.
","Ku nghenelela ka Presidente swi ta komba ku ya emahlweni ka vuxaka exikarhi ka Afrika-Dzonga na Nigeria.
",0.40711534
"Inauguration of the President of the Federal Republic of Nigeria
","Nigeria i mutirhisani lonkulu wa Afrika-Dzonga wa swa mabindzu eVupeladyambu bya Afrika.
",0.50657856
"On Monday, 29 May 2023, President Ramaphosa will honour an invitation to attend the Inauguration of President-Elect Mr Bola Ahmed Tinubu of the Federal Republic of Nigeria.
","Tifeme ta mabindzu yo hambanahambana ya Afrika-Dzonga ti endlile vuvekisi eNigeria, loko tikhamphani ta le Nigerian na tona ti ri ku ngheneni eAfrika-Dzonga.
",0.5851965
"The President’s participation will demonstrate continuity in the strategic relationship between South Africa and Nigeria.
","Vhiki ra Nsirhelelo wa Vana Afrika-Dzonga yi ta fungha Vhiki ra Nsirhelelo wa Vana kusukela hi ti 28 Mudyaxihi kufikela ti 4 Khotavuxika 2023 ehansi ka nhlokomhaka leyi nge: “A hi Sirheleleni Vana hi Nkarhi wa COVID-19 na le Ndzhaku kayona”.
",0.6487952
"Nigeria is South Africa’s biggest trade partner in West Africa.
","Pfhumba ri hlanganisa tisekitara hinkwato na vaakindhawu ku fikelela nhluvukiso, nhlayiso na nsirhelelo wa vana.2 Lembe leri pfhumba ri ta kongomisa eka RISIHA, nongoloko lowu simekiweke eka vaakindhawu wo sivela no nghenelela ka ha ri na nkarhi, leswi nga na xikongomelo xo susa vana eka ku ka va nga sirhelelekanga ku ya eka ku sihalala.
",0.49748453
"A broad range of South African firms have invested in Nigeria, while Nigerian companies are also developing a footprint in South Africa.
","Rendzo ra DDM ya Vulanguteri ra le ka Xifundzankulu xa Kapavuxa Xandla xa Presidente, Tatana Paul Mashatile u ta teka Rendzo ra DDM ya Vulanguteri ro ya eka Xifundza xa OR Tambo na Buffalo City Metro, eKapavuxa hi ti 26 na ti 27 Mudyaxihi 2023.
",0.6239136
"Child Protection Week South Africa will mark Child Protection Week from 28 May to 4 June 2023 under the theme: “Let us Protect Children during COVID-19 and Beyond”.
","Rendzo leri i xiphemu xa ku sungula ka mfumo ku tiyisisa leswaku nhluvukiso wa vaakindhawu wu endliwa hi ndlela yo hlanganeriwa leyi seketeriwaka hi endlelo ra DDM..Palamende ya Vutsevu ya Palamende ya Matiko ya Afrika (PAP)4.1 Varhangeri ku suka eka tikonkulu hinwaro va hlengeletanile kusukela hi Musumbunuku, 15 Mudyaxihi 2023 eMidrand, eAfrika-Dzonga hikwalaho ka Palamende ya Vutsevu ya PANtshamo wu ta hela 02 Khotavuxika 20 2 PAP yi lava ku languta mitlhontlho yo fana eka tikonkulu hinkwaro naswona yi andlariwa hi Varhengeri va Afrika ku suka eka tikonkulu hinkwaro.
",0.73116624
"The campaign mobilises all sectors and communities towards development, care, and protection of children.2 This year the campaign will focus on RISIHA, a community-based prevention and early intervention programme, aimed at moving children from vulnerability to resilience.
","Khomixini ya Sayense ya le Lwandle ya le Xikarhi ka Mifumo (IOC)5.1 Afrika-Dzonga yi ta nghenela sexini ta vu56 ya huvonkulu leyi nga ta khomeriwa eParis, eFrance kusukela ti 16 ku fikela ti 30 Khotavuxika 20 2 IOC ya nhlangano wa UN wa Dyondzo, Sayense na Mfuwo (IOC-UNESCO) I huvo ya UN leyi nga na vutihlamuleri byo seketela sayense ya le lwandle ya misava hinkwayo na vukorhokeri.3 Afrika-dzonga yi tekela enhlokweni nkoka wa ndzavisiso na mafambiselo ya malwandle ya yona na mimbango ya le tibuweni ta malwandle ku fikelela nhluvukiso lowu kotaka ku yiseka emahlweni.
",0.7138674
"Eastern Cape DDM Oversight Visit.1 Deputy President, Mr Paul Mashatile will on 26 and 27 May 2023 conduct a DDM Oversight Visit to OR Tambo District and Buffalo City Metro, Eastern Cape.2 The visit is part of government’s initiative to ensure development of communities happens in an integrated way underpinned by the DDM approach.
","Ndzavisiso wa le lwandle wu tlhela wu pfuna hi ku nyika swilemukiso swa le ku sunguleni swa makhombo lama sukelaka elwandle na ku pfuna mfumo ku teka swiboho swo twisiseka.
",0.6659279
"Sixth Parliament of the Pan-African Parliament (PAP)4.1 Leaders from across the continent gathered from Monday, 15 May 2023 in Midrand, South Africa for the Sixth Parliament of the PAThe sitting will end on 02 June 20 2 The PAP seeks to address common challenges across the continent and is represented by African leaders from across the continent.
","Afrika-Dzonga yi rhurhela vunghwazi bya mitlangu leyikulu.1 Vaseketeri va mitlangu ku suka emisaveni hinkwayo va nga langutela ku amukeriwa hi mandla mambirhi ka Ubuntu na malwandla loko va ta eka Khapu ya bolo ya mavoko na Vunghwazi bya Karati ya Misava ya Kimura Shukokai International (KSI) Karate eAfrika-Dzonga.
",0.73568255
"Intergovernmental Oceanographic Commission (IOC)5.1 South Africa will participate at the 56th session of the executive council to be held in Paris, France from 16 to 30 June 20 2 The IOC of UN Educational, Scientific and Cultural Organization (IOC-UNESCO) is the UN body responsible for supporting global ocean science and services.3 South Africa recognises the importance of research and management of its oceans and coastal environments for sustainable development.
","Afrika-dzonga yi na rhekhodo ya ku rhurhela mitlangu leyikulu hi ku hetiseka.2 Nyanyuko wu ya emahlweni wu kula leswi ku nga sala ku hundza masiku ya makumetsevu (60) ku nga se sungula Khapu ya Bolo ya Mavoko eKapa kusukela ti 28 Mawuwani ku fikela ti 6 Mhawuri 2023.
",0.716177
"Ocean research also helps to provide early warnings against ocean-based disasters and assist governments to make informed decisions.
","Leri i ro sungula ku va mphikizano lowu wa ndhuma wu khomeriwa eAfrika.3 Khabinete yi kombela vanhu hinkwavo ku seketela pfhumba ra Ravuntlhanu ra Bolo ya Mavoko, hi ku ambala mpahla ya vaseketeri kumbe ku khavisa hi mihlovo ya rixaka ku seketela xipano xa Afrika-Dzonga xa Bolo ya Mavoko.4 KSI ya Afrika-Dzonga na yona yi rhurhela Vunghwazi bya Karati ya Misava ya KSI ya vu20 eKapa kusukela ti 10 kufikela ti 15 Mawuwani 2023, naswona ku navelela leswinene ka hina swi hundziseriwa eka Team SA loko yi ri karhi yi lulamisela ntirho lowu wa ndhuma wa misava hinkwayo.5 Afrika-Dzonga yi rhurhela Vunghwazi bya Makumu bya Tinghwazi ta Thenisi ya le Tafuleni ya 2023 hi ku tinyungubyisa eDurban International Convention Centre.
",0.61664635
"South Africa hosting major sporting championships.1 Sporting fans from across the world can expect a warm Ubuntu welcome and world-class hospitality when they attend the Netball World Cup and Kimura Shukokai International (KSI) Karate World Championship in South Africa.
","Kwalomu ka 600 wa vatlangi kusuka ematikweni yo hambanahambana emisaveni hinkwayo va le ka migingiriko leyi eka nkarhi wa swewi naswona mphikizano lowu wu nyika vatlangi va hina xivandlanene xo kombisa talenta ya vona.
",0.67667407
"South Africa has a proven track record in successfully staging mega events.2 Excitement continues to mount with just over sixty (60) days to go to the start of the Netball World Cup in Cape Town from 28 July to 6 August 2023.
","Mphikizano wu sungurile hi ti 20 Mudyaxihi 2023 naswona wu ta ya emahlweni kufikela ti 28 Mudyaxihi 2023.Marungula.
",0.7154445
"This is the first time that this prestigious tournament is being hosted on African soil.3 Cabinet calls on everyone to support the Netball Friday’s campaign, by wearing supporter’s outfits or adorning national colours to rally behind the South African National Netball team.4 KSI South Africa is also hosting the 20th KSI Karate World Championship in Cape Town from 10 to 15 July 2023, and our well-wishes are extended to Team SA as they prepare for this prestigious global event.5 South Africa is proudly hosting the 2023 Table Tennis Championship Finals Championships at the Durban International Convention Centre.
","Ku hoyozelaKhabinete yi hundzisele ku hoyozela na ku navelela leswinene eka: Holobye wa timali, Tatana Enoch Godongwana, loyi a nga nyikiwa Sagwadi ra Mubangi wa Afrika wa Ndhuma wa Holobye wa Timali wa Lembe wa 2023 eSharm El Sheikh, eEgypt hi ravunharhu, 24 Mudyaxihi 2023 hi matshalatshala yo fambisa ikhonomi ya Afrika-Dzonga lembe leri nga hundza eka mbango wo tika wa matiko ya misava na wa laha kaya.
",0.7944454
"Around 600 players from different countries around the world are currently in action and this tournament presents our players with an opportunity to display their talent.
","Sagwadi ri tekela enhlokweni ku tirhisa ka Holobye ka pholisi ya swa timali ku hatlisisa vuveksi eka sekitara ya eneji leyi pfuxetiwaka.
",0.60155845
"The tournament started on 20 May 2023 and will continue until 28 May 2023.Messages.
","Hana Gammon, mutsari wa MuAfrika-Dzonga wa malembe ya 20 loyi a nga wina Sagwadi ra Xitori xo Koma xa Commonwealth ya 2023, eka xifundza xa Afrika na ku va munhu lontsongo eka matimu ya sagwadi.
",0.6453646
"CongratulationsCabinet extended its congratulations and well wishes to: the Minister of Finance, Mr Enoch Godongwana, who was awarded the prestigious African Banker 2023 Finance Minister of the Year Award in Sharm El Sheikh, Egypt on Wednesday, 24 May 2023 for his efforts over the past year to manage the South African economy through a complicated global and domestic environment.
","Xipano xa Rhagbi xa Stormers ku va xi fikelela makumu ya United Rugby Championship.
",0.5691742
"The award recognised the Minister’s use of fiscal policy to accelerate investments in the renewable energy sector.
","Stormers va ta phikizana na Irish Musters Exitediyamu xa Cape Town hi migivela, 27 Mudyaxihi 2023.
",0.574327
"Hana Gammon, a 20-year-old South African writer for winning the 2023 Commonwealth Short Story Prize, Africa region and becoming the youngest in the history of the award.
","Tatana Zakes Mda, mutsari wa tinovhele wa laha Afrika-Dzonga na Profesa Tshilidzi Marwala, khale ka Xandla xa Chaselara na Nhloko ya Univhesiti ya Johannesburg, lava nga langiwa eka masagwadi ya Tintlhari ya 2023.
",0.77574843
"the Stormers Rugby Team for reaching the final of the United Rugby Championship.
","Tatana Mda na Profesa Marwala va langiwile exikarhi ka vanhu 19 lava humeleke va MaAfrika lava nga humelela swinene eka swiyenge swo hambanahambana..Ku chavelela Khabinete yi kombisile ku chavelela eka ndyangu na vanghana va: Muyimeri wa tiko eka Rhiphabliki ra Algeria, Tatana Billy Masetlha, loyi a tirheleke Afrika-Dzonga eka swiyimo swo hambanahambana swa mfumo, ku katsa ku tirha tanihi Mulawurinkulu wa vukorhokeri bya vunhlori.
",0.61472297
"The Stormers will be up against the Irish Musters at Cape Town Stadium on Saturday, 27 May 2023.
","A nghenelerile hi vuenti eka Nyimpi yo lwela ntshunxeko wa Afrika-Dzonga, ku katsa na ku va xirho xa Umkhonto we Sizwe.
",0.558522
"Mr Zakes Mda, the South African novelist and ProfTshilidzi Marwala, the former University of Johannesburg Deputy Vice-Chancellor and Principal, who have both been nominated for the 2023 African Genius Awards.
","Murthi Naidoo, loyi a nyiketeleke vutomi bya yena eka nyimpi yo lwela ntshunxeko wa tiko.
",0.63048035
"Mr Mda and ProfMarwala are nominated among 19 other African achievers who have excelled in a variety of fields.
","A pfaleriwile hi maphorisa kusukela hi Hukuri 1965 kufikela Dzivamusoko 1966 handle ko chajiwa naswona u tirhile hi ku gingirika eka nkarhi wa le maninginingini ya xiyimo xa khombo hi ku hela ka malembe ya va ma 1980.Barry Dwolatzky, loyi a ri mabulandlhela eka sekitara ya tiko ya mahungu na thekinoloji ya vuhlanganisi.
",0.6463351
"Condolences Cabinet expressed condolences to the family and friends of: Ambassador to the Republic of Algeria, Mr Billy Masetlha, who served South Africa in various capacities in government, including as Director-General of the intelligence services.
","A ri phurofesa (Loyi a tirhisaka vito kambe a hume phexeni) eka Xikolo xa Vuinjhiniyara bya Gezi na Mahungu eka Fakhalithi Vuinjhiniyara na Mbango wo Aka eUnivhesiti ya Wits.
",0.66393435
"He was deeply involved in the Struggle for South Africa’s liberation, including as a member of Umkhonto we Sizwe.
","Vanhu va 15 lava nga lahlekeriwa hi vutomi hikwalahoka kholera eka ntungu wa le Hammanskraal eka City of Tshwane.
",0.65390635
"Cholera outbreak Management
","Cholera outbreak Management
",0.8821105
"Cabinet welcomed President Cyril Ramaphosa’s planned visit to and interaction with residents of Hammanskraal.
","Cabinet welcomed President Cyril Ramaphosa’s planned visit to and interaction with residents of Hammanskraal.
",0.9282733
"The visit did take place today, Thursday, 08 June, 2023, and this engagement gave the President the opportunity to hear directly from residents about the challenges they face.
","The visit did take place today, Thursday, 08 June, 2023, and this engagement gave the President the opportunity to hear directly from residents about the challenges they face.
",0.96057814
"The President, the Minister of Water and Sanitation and the Executive Mayor of Tshwane were able to assess government interventions in the area and provide relevant feedback to residents.
","The President, the Minister of Water and Sanitation and the Executive Mayor of Tshwane were able to assess government interventions in the area and provide relevant feedback to residents.
",0.9552373
"Government interventions include the field hospital operational in Kanana, Hammanskraal, and a multi-disciplinary team of experts to arrest the spread which has successfully treated hundreds of people.
","Government interventions include the field hospital operational in Kanana, Hammanskraal, and a multi-disciplinary team of experts to arrest the spread which has successfully treated hundreds of people.
",0.9575197
"Work is also underway to ensure that local councils use their water infrastructure grants effectively.
","Work is also underway to ensure that local councils use their water infrastructure grants effectively.
",0.9423926
"For the current financial year, over R14 billion has been set aside for municipalities to address water infrastructure backlogs.
","For the current financial year, over R14 billion has been set aside for municipalities to address water infrastructure backlogs.
",0.9444734
"Cabinet welcomes the cooperation between the City of Tshwane and Department of Water and Sanitation on the planned upgrade of the Rooiwal Water Treatment plant, which will be undertaken over three phases at a cost of R4 billion.
","Cabinet welcomes the cooperation between the City of Tshwane and Department of Water and Sanitation on the planned upgrade of the Rooiwal Water Treatment plant, which will be undertaken over three phases at a cost of R4 billion.
",0.9491971
"Cabinet calls on the affected communities to remain vigilant and to take special care of children.
","Cabinet calls on the affected communities to remain vigilant and to take special care of children.
",0.93795985
"Cholera can be prevented by using safe water.
","Cholera can be prevented by using safe water.
",0.9086974
"Treat the water first by boiling it for at least 1 minute and always wash your hands with clean water and soap.
","Treat the water first by boiling it for at least 1 minute and always wash your hands with clean water and soap.
",0.9575646
"For more information on prevention tips WEBTOKEN Government thanks those volunteer organisations and individuals who have stepped forward to lend a hand.
","For more information on prevention tips WEBTOKEN Government thanks those volunteer organisations and individuals who have stepped forward to lend a hand.
",0.94701207
"Water Quality Report
","Water Quality Report
",0.91472733
"Cabinet welcomed the reintroduction of the Blue, Green and No Drop Watch which were last conducted in 2013 and 2015 respectively.
","Cabinet welcomed the reintroduction of the Blue, Green and No Drop Watch which were last conducted in 2013 and 2015 respectively.
",0.93653953
"The Green, Blue and No Drop Certification programmes are regulatory mechanisms of the Department of Water and Sanitation (DWS) as the water sector regulator in terms of both the National Water Act and Water Services Act, DWS
","The Green, Blue and No Drop Certification programmes are regulatory mechanisms of the Department of Water and Sanitation (DWS) as the water sector regulator in terms of both the National Water Act and Water Services Act, DWS
",0.94787014
"The aim of this uniquely South African regulatory tool is to improve municipal drinking water quality, wastewater management as well as water conservation and demand management.
","The aim of this uniquely South African regulatory tool is to improve municipal drinking water quality, wastewater management as well as water conservation and demand management.
",0.9539378
"Cabinet deliberated on the results and implications of the 2023, Blue, Green and No Drop Watch reports, which were made public on Tuesday, 6 June.
","Cabinet deliberated on the results and implications of the 2023, Blue, Green and No Drop Watch reports, which were made public on Tuesday, 6 June.
",0.9520027
"The Watch Reports indicate that there has been a decline in drinking water quality and an increase in non-revenue water since the last Drop reports were issued.
","The Watch Reports indicate that there has been a decline in drinking water quality and an increase in non-revenue water since the last Drop reports were issued.
",0.9392128
"Cabinet welcomes measures to be taken by the Department of Water and Sanitation to address the current state of affairs in relation to water and waste water management.
","Cabinet welcomes measures to be taken by the Department of Water and Sanitation to address the current state of affairs in relation to water and waste water management.
",0.9247421
"The Minister of Water and Sanitation will in the following weeks announce these measures per Province.
","The Minister of Water and Sanitation will in the following weeks announce these measures per Province.
",0.9247407
"Energy Cabinet welcomed the recent deliberations between the Minister of Electricity, Dr Kgosientsho Ramokgopa and the Mozambican Minister for Mineral Resources and Energy, Carlos Zacarias, to secure additional power from Mozambique to support our national grid.
","Energy Cabinet welcomed the recent deliberations between the Minister of Electricity, Dr Kgosientsho Ramokgopa and the Mozambican Minister for Mineral Resources and Energy, Carlos Zacarias, to secure additional power from Mozambique to support our national grid.
",0.9533032
"In the immediate term, Mozambique can provide 80MW and a further 1000MW over the medium term.
","In the immediate term, Mozambique can provide 80MW and a further 1000MW over the medium term.
",0.9363078
"Cabinet continues to urge South Africans to support the Winter Demand Management campaign launched by the Minister of Electricity, to save electricity to reduce strain on the national grid and help lower load shedding stages this winter.
","Cabinet continues to urge South Africans to support the Winter Demand Management campaign launched by the Minister of Electricity, to save electricity to reduce strain on the national grid and help lower load shedding stages this winter.
",0.95701706
"Cabinet received a report by the Minister of Electricity which detailed recent gains in the management of power stations and other operations which, for example, overcame the need for Eskom to burn diesel this past weekend and avoid load shedding.
","Cabinet received a report by the Minister of Electricity which detailed recent gains in the management of power stations and other operations which, for example, overcame the need for Eskom to burn diesel this past weekend and avoid load shedding.
",0.94700325
"The Minister of Electricity will brief media at 14h00 tomorrow, Friday, on these and other developments.
","The Minister of Electricity will brief media at 14h00 tomorrow, Friday, on these and other developments.
",0.9456246
"Operation Vulindlela
","Operation Vulindlela
",0.64340544
"Cabinet welcomed the progress under the operation Vulindlela as detailed by the Minister in the Presidency, Khumbudzo Ntshavheni, with regard to the implementation of structural reforms in the areas of energy supply, logistics network and infrastructure, digital communications and the visa regime.
","Cabinet welcomed the progress under the operation Vulindlela as detailed by the Minister in the Presidency, Khumbudzo Ntshavheni, with regard to the implementation of structural reforms in the areas of energy supply, logistics network and infrastructure, digital communications and the visa regime.
",0.93809193
"The number of completed reforms has risen from three to 11, while a further 14 reforms are on track.
","The number of completed reforms has risen from three to 11, while a further 14 reforms are on track.
",0.94864154
"The primary focus is on addressing the electricity crisis and improving the efficiency of freight rail, both of which are weighing heavily on economic growth.
","The primary focus is on addressing the electricity crisis and improving the efficiency of freight rail, both of which are weighing heavily on economic growth.
",0.94937694
"President’s Coordinating Council
","President’s Coordinating Council
",0.89298266
"Cabinet supported President Cyril Ramaphosa’s call during the meeting of the President’s Coordinating Council on 2 June 2023 to accelerate service delivery in response to the needs of communities.
","Cabinet supported President Cyril Ramaphosa’s call during the meeting of the President’s Coordinating Council on 2 June 2023 to accelerate service delivery in response to the needs of communities.
",0.9590467
"The President directed the Council to accelerate service delivery improvement and address challenges in relation to legislation, governance and capacity constraints.
","The President directed the Council to accelerate service delivery improvement and address challenges in relation to legislation, governance and capacity constraints.
",0.94727564
"The meeting also considered reforms to the Water Act and Water Services Act to provide for better service delivery of water.
","The meeting also considered reforms to the Water Act and Water Services Act to provide for better service delivery of water.
",0.942226
"Similarly, the Council was briefed on interventions by the Department of Transport for emergency work and routine maintenance, as well as primary road transfers from provincial authorities to the national road network for better management of provincial roads by the South African National Roads Agency Limited..Batyi Automotive Component Supply Facility
","Similarly, the Council was briefed on interventions by the Department of Transport for emergency work and routine maintenance, as well as primary road transfers from provincial authorities to the national road network for better management of provincial roads by the South African National Roads Agency Limited..Batyi Automotive Component Supply Facility
",0.9560111
"Cabinet welcomed the opening of the Batyi Automotive Component Supply (BACS) Facility in Pretoria which cements the country’s position as a global player in the automotive sector.
","Cabinet welcomed the opening of the Batyi Automotive Component Supply (BACS) Facility in Pretoria which cements the country’s position as a global player in the automotive sector.
",0.95110774
"BACS is a product of an incubation centre by Ford Motor Company and Motherson, a supplier of spray painting and components.
","BACS is a product of an incubation centre by Ford Motor Company and Motherson, a supplier of spray painting and components.
",0.9508391
